InvoiceNo,TotalSale
581474,61.55
581381,338.5
566063,170.88
574698,152.2
540859,438.66999999999996
541107,328.92
540472,335.8
540489,559.85
542527,522.0799999999999
541972,431.63
544919,147.3
545036,168.60000000000002
544885,339.40000000000003
543010,349.27
C542376,-9.75
549546,705.56
550301,323.25
549526,431.78000000000003
547018,174.59999999999997
C551659,-7.380000000000001
550316,314.45000000000005
548308,415.7999999999999
548359,493.92
550297,321.83
547371,314.6
551165,81.6
553198,298.99
552357,227.62
556631,58.08
558888,653.68
560209,1220.77
561860,123.08000000000001
559813,753.6600000000002
559909,330.91999999999996
560697,227.92000000000002
563268,172.44
564436,451.91999999999996
568075,114.18
563194,320.3
564489,662.56
565751,258.64
567798,886.6300000000001
C565284,-84.71999999999998
568063,391.68
565219,387.52
565458,477.7
567944,357.45000000000005
570096,291.26
568162,863.2
571109,6.5
572320,178.22
571197,262.20000000000005
568712,713.0500000000001
570411,225.17999999999998
569006,173.89
568402,180.95
569915,5.9
568800,337.7
574740,6207.67
574824,531.14
574063,211.49
573123,893.46
574029,994.8
573496,489.95000000000005
574287,166.0
574545,816.54
574560,307.78000000000003
575203,42.96
C575608,-51.19
572734,1632.63
573132,393.6
578022,270.45
579144,485.9599999999999
580315,40.8
580876,125.16
581246,135.28
581467,151.82999999999998
558642,394.34000000000003
537054,152.05
537049,277.65000000000003
538504,160.64999999999998
538510,157.92000000000002
538513,179.10000000000002
537476,957.5
538419,167.09
545937,1570.19
542239,103.35
542673,101.80000000000001
543458,152.86999999999998
547510,1251.48
550921,597.8199999999999
549918,267.96000000000004
549467,194.75
551145,107.10000000000001
C551179,-3.5999999999999996
C550455,-14.25
548649,210.0
552951,334.54
556182,102.97999999999999
555872,307.72
553578,356.16
552312,214.5
557406,242.65
554762,320.5
554042,154.73
553015,54.95
552337,667.1100000000001
557788,33.16
553507,215.14999999999998
558435,474.18000000000006
559710,191.60000000000002
558375,376.92
558714,128.27
558045,634.74
558122,348.12
558376,60.800000000000004
C558463,-10.7
564510,630.68
563538,305.28000000000003
566195,2608.11
567306,4366.780000000001
C563948,-27.299999999999997
569078,234.73
569536,476.52000000000004
568170,256.64000000000004
570818,546.5600000000001
572327,255.9
571486,365.51
569664,135.8
572335,399.50000000000006
574479,235.35999999999996
575683,3782.5200000000004
576614,250.04
573402,214.74
572753,292.25
574069,562.71
576254,933.1399999999999
579690,139.92
578289,844.9
C577353,-4.0
578523,150.76
577838,289.52
577309,379.19
576867,285.3
563661,435.13
539002,269.31
536798,684.4600000000002
538635,250.04000000000002
541122,284.62
540543,380.68
536619,97.19999999999999
540182,229.56000000000003
543470,1053.79
546399,231.3
545417,576.0
544808,171.85000000000002
543913,151.67999999999998
542779,409.5
C541415,-12.149999999999999
545157,205.38
551250,261.24
551717,257.85999999999996
551993,99.21000000000001
549325,609.74
549277,97.69999999999999
548641,577.2
546877,142.4
552764,208.56
554991,142.0
552563,2044.3699999999997
556815,564.61
555949,596.13
553011,309.05
557525,637.72
555094,457.3399999999999
555511,156.48000000000002
552973,269.87999999999994
557795,1064.22
561043,632.13
562914,203.59000000000003
562928,1119.88
560922,260.9
562652,714.33
562369,749.45
562532,17.85
564542,184.0
565411,454.55
565230,1585.92
565421,158.37
565225,121.91999999999999
567204,765.15
565139,550.98
564327,1003.7
566292,520.9
566627,327.0
570030,427.6000000000001
571433,1576.6000000000001
569491,527.03
570224,192.25
570856,674.6800000000001
572086,311.16
569580,185.87
570093,142.71
572215,731.6899999999999
568390,132.68
572203,307.32
573109,729.46
574756,306.20000000000005
575167,329.25
573338,475.9999999999999
575037,390.84999999999997
575054,350.64000000000004
577794,542.0300000000001
578814,255.92
576910,2037.69
576924,477.67
579265,58.56
577757,43.620000000000005
578005,522.9800000000001
547108,227.92
554995,161.71
555630,302.71999999999997
559134,1056.62
564398,86.10000000000001
577480,986.1699999999998
539009,498.16
538630,1167.41
539414,212.61
541277,220.89999999999998
540691,1508.66
538810,120.95
C538059,-238.20000000000002
538645,310.74000000000007
540519,413.68
538521,339.4
539487,215.01000000000002
541485,289.55
544803,114.07
546415,488.06000000000006
545872,379.24999999999994
545693,796.86
543349,219.99000000000004
544056,287.73999999999995
544421,212.56
545591,356.9
550274,344.4
547383,803.6600000000001
546982,110.95
550328,175.26999999999998
549448,306.18
548331,427.15000000000003
548801,375.45000000000005
546667,236.10000000000002
C553851,-12.6
554812,252.33
557328,154.67000000000002
554368,257.39
556504,376.58
557016,169.66000000000003
C555600,-23.35
559356,869.8999999999999
560446,532.3199999999999
560711,193.23000000000002
562046,4008.62
558765,145.8
558881,998.4200000000001
558248,576.0799999999999
560829,283.12
561922,174.64
561670,142.05
C561211,-1.65
563623,1284.12
563730,588.0000000000001
564083,304.19999999999993
563089,304.3
563835,166.40000000000003
564159,96.30000000000001
567517,209.16
566287,133.37
564800,291.33
567672,294.61
563442,338.95
566425,175.9
568701,679.03
568198,446.56
571192,308.6
568229,164.58000000000004
571221,333.89
568583,138.03
569001,283.55
571032,109.03999999999999
572304,445.92
573278,449.30000000000007
573422,17.4
573275,284.09
574961,94.74
574313,367.68999999999994
574744,317.36
576080,49.2
578099,350.57
578521,197.48000000000002
580615,1854.8300000000002
580687,401.64000000000004
577698,320.89
579132,214.76000000000002
C580762,-32.05
577302,181.06999999999996
578056,334.9
578078,196.94
578357,188.48999999999998
579667,115.47
577074,243.95999999999998
580139,157.54000000000002
581119,44.5
536759,311.25
537081,1145.06
539038,308.37
542103,800.19
541864,2375.42
545468,436.68000000000006
543391,306.55
549909,293.96000000000004
551883,306.71999999999997
549555,176.61
547650,446.30000000000007
550284,142.15999999999997
550523,267.90999999999997
551415,78.6
548744,313.29
553120,850.7199999999999
557764,987.0799999999999
553381,207.66
553405,581.6
554542,499.08000000000004
555160,1799.6
552310,149.38
553537,303.16999999999996
555410,347.9
554504,304.4
561192,441.14000000000004
560410,530.47
562607,645.3499999999999
558481,483.01
C559983,-261.29999999999995
564733,525.6099999999999
566061,318.4
566306,336.64
567329,275.0
566245,451.96999999999997
563929,110.96000000000001
569261,615.9099999999999
568140,283.86
569472,558.22
568376,1592.1200000000003
570669,454.33
568556,237.93
574691,134.45999999999998
572871,327.98
574690,671.69
576269,461.5900000000001
574292,183.76
575887,424.20000000000005
578620,280.09000000000003
578993,239.14
579497,133.5
578025,309.36
578513,1463.64
580073,148.53999999999996
579677,173.81
578951,453.63000000000005
568781,2505.8399999999997
572862,114.74
540512,140.58999999999997
537212,473.39
537883,63.0
539353,463.5
C538717,-35.400000000000006
541991,323.44
544923,79.2
546243,310.47
C541779,-48.8
545428,430.5
543193,947.6500000000001
549309,215.34
546640,238.19999999999996
548648,1534.3000000000002
549550,157.59999999999997
552139,162.23999999999998
557888,157.94
553661,1384.25
557858,311.22999999999996
556497,175.08999999999997
556811,155.28
560854,473.1
559121,308.18000000000006
558875,153.13
564995,260.35
567976,259.17
566256,112.38
564642,336.34000000000003
567470,384.14000000000004
569866,1556.42
571411,469.54999999999995
568230,368.31
568165,789.7700000000001
570252,559.52
571561,917.3399999999999
571557,352.70000000000005
571278,114.88
575895,399.0899999999999
573579,163.96
575855,198.29000000000002
574703,44.38999999999999
575193,718.99
576628,291.88
574182,308.76
576328,493.80000000000007
573872,360.72
580603,380.6
581131,306.70000000000005
562919,15.0
571935,103.85
577252,260.15
540473,716.11
540469,1138.6699999999998
538668,110.7
540501,753.26
538638,232.01
545995,759.4399999999998
542584,162.2
544330,147.2
541293,394.57
543232,755.0500000000001
542897,303.0
541610,429.15
547656,217.56
547969,245.66
547194,196.64000000000004
548733,583.8700000000001
547799,708.66
548735,435.56
550001,387.29
551016,765.85
549433,149.89999999999998
550778,439.33
C550181,-330.34
553585,306.90999999999997
554039,770.5
557855,127.19
554935,579.9700000000001
554102,236.04000000000002
556964,331.44
554994,144.06
555344,1541.98
556472,255.8
558539,445.41999999999996
562095,168.04999999999998
559464,419.91
558633,294.65000000000003
558902,770.07
C562938,-1121.18
567962,3187.1200000000003
563749,534.7
563898,151.2
565937,126.74
568589,489.7
570208,298.21
572128,526.0
569894,188.22
C568587,-11.85
568221,418.22
572762,324.02000000000004
575493,321.37
575846,904.5999999999998
572856,106.14000000000001
574830,387.76
575325,306.25
575903,343.38
574060,223.21
576518,171.44000000000003
574888,637.5
576394,4925.8
573294,134.28
577406,219.00000000000003
578953,208.71
580144,179.39999999999998
580964,445.27
C578367,-66.28
580550,369.44
578856,707.8100000000001
579148,125.54999999999998
C579347,-109.53999999999999
581165,318.94000000000005
581021,341.96999999999997
561385,135.36
537126,472.10999999999996
536956,304.95000000000005
538905,303.15000000000003
540016,168.3
540704,302.57000000000005
536688,22.200000000000003
545842,557.0000000000001
545411,388.29999999999995
545681,655.0300000000001
542607,392.8
542320,203.25
547668,131.41
551823,261.95
549967,490.05000000000007
550106,228.42000000000002
548512,136.6
550264,339.2
553679,710.1400000000001
555574,437.19
552285,325.08
554120,57.3
553879,1223.2400000000002
557141,387.65999999999997
555200,262.61
552802,166.94
554118,238.98
559436,110.49
559902,103.28
558862,1561.0900000000001
560872,338.03000000000003
559204,909.24
562368,299.52
560724,534.34
562049,267.72
560263,89.25999999999999
563031,137.5
565865,1304.6999999999998
568060,727.22
563953,303.8
566186,296.62
565800,809.0699999999999
563753,612.29
567858,112.25000000000001
565777,106.80000000000001
569766,393.57
571270,538.42
568703,1310.2199999999998
569887,192.76
568917,477.14
570076,306.52
575039,327.22
576589,437.79
574025,261.89
573276,544.1
576775,716.0
577745,461.4
577615,686.0500000000001
578548,238.50999999999996
577919,138.04999999999998
580022,78.48
581132,320.93
C581390,-15.849999999999998
C579178,-48.85
538639,243.00000000000003
540536,145.5
538172,370.8
536627,306.20000000000005
542634,494.64
C543818,-76.75
544353,359.80000000000007
545988,301.4
549832,246.04000000000002
550900,682.38
550521,424.63999999999993
551218,167.92
550330,63.36
C555404,-19.9
555540,302.81
552703,249.19
555233,65.38
553060,720.0000000000001
552441,160.64999999999998
557308,109.96
555634,210.06
554850,388.18
562219,1221.56
558906,431.96999999999997
560363,131.5
558472,547.44
560782,337.92999999999995
559671,114.94999999999999
559691,795.5600000000002
562258,179.22
561259,147.10000000000002
C562956,-15.150000000000002
563688,567.62
567102,419.58
564725,232.49000000000004
566020,132.7
567929,777.1999999999999
C566011,-8.25
567202,675.3
564715,130.99
568311,177.89000000000001
568179,372.23999999999995
571914,330.24
569666,150.45
570666,171.65999999999997
569737,355.90000000000003
576064,123.08000000000001
572667,280.03999999999996
576514,140.94
575183,431.59000000000003
574260,347.35
578301,380.64
580500,1067.3300000000002
580364,234.88
C577799,-33.2
554977,121.0
568787,305.3
540844,71.5
537133,186.88
539290,133.22
541111,353.5
536612,206.76
539404,108.92
539328,300.03999999999996
537636,172.0
541302,304.02000000000004
544448,111.88
546394,627.13
545928,357.18000000000006
544637,487.75000000000006
542888,379.1
544045,1023.8399999999999
552039,4655.85
547833,161.89
547888,588.0
550817,132.03
548547,226.85
548558,257.22999999999996
C548577,-933.9200000000001
549715,165.70999999999998
557326,479.45000000000005
554306,578.65
552282,353.33
554842,555.71
554640,1126.6
C557624,-64.15
552542,319.12000000000006
553921,394.0
560635,599.68
C559743,-7.63
558927,324.17
565682,833.0600000000001
563019,595.72
566441,302.19
569008,376.02
572183,800.6899999999999
568156,506.39
568325,1064.3400000000001
568988,238.25
569302,319.40000000000003
572459,646.02
568150,128.44
568947,319.87
569845,187.35
C570683,-29.64
571748,212.72
575687,2581.07
574948,192.0
580639,102.13
577601,978.58
577126,1794.05
577542,130.04
577080,357.6000000000001
579412,333.9200000000001
578075,118.78999999999999
580062,173.15
578849,187.89999999999998
578084,301.25000000000006
539281,476.35
538910,165.85
539324,119.77
539201,322.01
544701,618.8899999999999
542608,265.54999999999995
544471,504.7199999999999
545699,220.77
542613,403.3
542636,56.099999999999994
544040,254.17000000000002
548983,112.69
549115,1722.02
549287,40.410000000000004
548367,1337.7800000000002
548490,624.8000000000001
550674,244.8
552278,199.10999999999999
553158,689.42
553685,799.38
555558,455.92999999999995
554349,278.78
553751,396.86
556782,106.15
559948,1430.75
560078,453.75
559906,185.85
563613,4873.8099999999995
563448,337.24000000000007
567700,478.88000000000005
564526,550.75
566220,2243.7
566930,508.80000000000007
566730,64.26
568686,361.34
571857,447.61
C568879,-1146.0700000000002
C572022,-9.9
570659,219.6
571241,133.94
570695,168.08
572316,110.20999999999998
571446,1761.2400000000002
569714,93.82
573344,163.25
574023,564.41
579516,754.9900000000001
579254,301.32
579286,147.15
579271,2586.69
580545,252.25
581436,442.9000000000001
552813,314.47
563564,464.94
577503,198.79999999999998
C538375,-9.95
539488,1001.52
540782,184.20000000000002
541216,416.54
536842,263.62
540459,479.1
544196,202.9
544702,284.96999999999997
543550,113.10000000000001
544788,354.55999999999995
544717,649.02
546035,229.8
544412,245.91000000000003
542612,165.9
546737,439.03000000000003
548215,355.12000000000006
549711,485.30999999999995
550120,278.5
549417,79.80000000000001
547064,320.62
551702,494.84999999999997
555524,480.02000000000004
553867,451.70000000000005
557804,311.52
557734,462.38
560696,111.49000000000001
561874,297.32
560584,112.74000000000001
559984,199.36
558863,261.02000000000004
558458,125.94999999999999
558389,242.09000000000003
562567,100.4
564379,678.88
565806,520.3100000000001
565465,581.39
564627,352.35999999999996
564313,161.94000000000003
565056,566.38
566015,45.78
567552,540.8
571054,348.44000000000005
571247,878.46
570228,254.18
572188,463.8
568331,115.74
572130,107.46000000000001
570082,1055.44
572885,423.80999999999995
575145,213.5
572771,262.57
578852,395.46
578950,156.33999999999997
577860,269.64
579435,43.5
578707,372.1700000000001
581379,212.51
555943,612.68
567458,4563.84
569133,310.62
540248,583.4499999999999
540498,268.8
537605,166.74
539016,571.48
539591,237.60000000000002
544190,193.01
542741,176.66000000000003
543393,163.7
545321,310.78
541664,330.9
C543768,-17.9
546223,462.28
542134,300.0
543824,309.5
549261,580.5799999999999
550796,128.40999999999997
548169,2106.46
548492,208.05
551520,153.86
550242,65.28
552032,67.95
C549050,-18.200000000000003
551286,397.02
550362,635.0
553855,310.5
555841,139.63
552286,202.07
552284,321.9
562043,406.09
562570,375.1
562217,318.24
562088,228.96000000000004
560207,410.84999999999997
566786,627.1600000000001
565197,249.76
566872,354.45
565248,112.86000000000001
567854,473.96000000000004
567481,49.1
567142,524.3
567428,849.92
C564913,-32.620000000000005
568318,300.88
570420,276.90000000000003
571280,442.8800000000001
571293,189.65
568163,442.03
568577,273.09999999999997
569207,159.97
572066,3091.98
C570963,-7.96
574725,143.76
572737,298.26
578686,362.95
580386,188.9
C580968,-381.95
578485,810.76
578510,533.97
577606,427.47999999999996
578298,398.69999999999993
565440,761.6800000000001
537368,377.5
538051,201.45
538078,374.25000000000006
538509,121.05000000000001
537653,247.32999999999996
538208,111.8
541103,596.0600000000001
540412,303.0
540800,302.36
542994,675.0
543798,178.75000000000003
C545456,-13.399999999999999
542401,307.90999999999997
544393,214.05
542276,1693.8799999999999
544306,278.1
545709,282.66
542371,220.59
542713,1009.8000000000002
542733,120.52
543174,267.59999999999997
543044,308.55
548510,216.12
551857,326.90000000000003
548654,348.68
551172,111.76
551272,29.880000000000003
546929,555.3
548552,239.75000000000003
546857,217.42999999999998
553668,391.75
553004,230.67000000000002
555601,57.5
553178,120.27
555005,1093.44
553054,157.76999999999998
552365,272.46000000000004
554270,439.52
555096,458.84
556447,314.16
C559049,-17.9
559745,113.07000000000001
560018,274.49999999999994
558461,185.85
559110,594.0
559889,915.4600000000002
559146,615.3000000000001
560033,902.09
558626,95.28
566400,1517.5400000000002
563346,141.72000000000003
567880,634.85
569139,443.05
571560,400.91999999999996
571103,319.51
568323,304.36000000000007
569999,146.87
570024,285.19
569565,314.5
570130,10.4
572125,284.97999999999996
568574,308.4
572075,214.32000000000002
575627,288.14
574693,211.07
576520,170.14999999999998
575504,770.92
573583,172.73999999999998
575164,481.75000000000006
574502,107.82
573149,148.72000000000003
577095,219.43999999999997
577700,187.33
580153,1436.9299999999998
579440,471.98
580071,266.26
576137,1617.56
C538350,-183.59999999999997
541115,1608.6599999999999
537655,111.15
540506,274.35
537245,58.2
546413,3.0999999999999996
544913,127.86000000000001
542243,181.64999999999998
544692,622.8800000000001
545150,736.7
544656,440.8299999999999
543591,310.5
544194,597.58
546403,572.8
547406,170.94
549255,305.95000000000005
549574,329.04999999999995
556527,112.35000000000001
557622,73.78
556111,313.0
553347,560.27
555472,303.12
558098,222.32000000000005
558995,311.82
561518,254.82
560868,82.92
561819,104.2
C560414,-550.64
563574,222.45000000000002
565432,242.61
567092,1074.8200000000002
567530,549.8399999999999
564657,748.86
565677,192.4
566300,299.34
568413,248.17000000000002
569865,54.6
571187,450.86
572186,1414.99
572025,333.00999999999993
570657,485.79999999999995
571847,494.90999999999997
569871,330.15000000000003
570178,228.46
574249,436.79
574253,440.22999999999996
576187,229.04
575212,306.58
572674,129.77
573095,161.46
577057,496.4800000000001
577143,142.88000000000002
579430,190.78
580306,435.00000000000006
579250,279.05
578928,680.32
580111,1171.4
580654,107.13000000000001
577506,495.36
576844,1115.52
576860,769.3599999999999
579257,336.40000000000003
542620,343.55000000000007
557292,300.09999999999997
562922,721.95
568955,560.41
576213,315.65
537826,272.34000000000003
539641,134.14
540288,785.6500000000001
540642,1238.06
536528,274.93
537804,130.64
543282,108.07
545700,166.45000000000002
544077,235.43999999999997
544574,320.69
545601,152.0
545477,134.5
546387,572.8
547098,409.1
548971,184.83999999999997
550829,293.19999999999993
551143,103.30000000000001
546764,300.9800000000001
546658,501.25
551345,692.3599999999999
549983,152.69
552169,115.15
546563,343.61999999999995
547653,510.80000000000007
551985,149.97
552202,165.85
553556,246.89
555602,320.83000000000004
555810,585.84
555109,322.85
553737,479.65
555947,2233.28
557619,195.9
556019,221.40000000000003
553684,550.52
553155,34.0
557470,589.44
558086,221.38
561864,396.96000000000004
562537,771.75
560103,130.26
559669,307.96999999999997
560884,890.0
560640,313.76
564303,415.53
565856,155.8
564191,269.28000000000003
565862,349.34999999999997
568047,773.0300000000001
565204,310.7
567157,663.6000000000001
C566084,-55.85000000000001
563507,125.04
566426,663.24
572047,339.09999999999997
569327,480.71000000000004
568193,2166.2100000000005
570218,1397.3200000000002
568710,313.05999999999995
569358,517.53
570380,111.55000000000001
574743,250.93999999999997
573029,606.61
576121,379.79
576070,512.76
572652,1062.4300000000003
575140,303.08
577411,437.6700000000001
578811,2016.7800000000002
577141,553.14
577551,265.83
578702,1245.81
578789,320.6
581188,893.6
569215,205.27999999999997
C571699,-7.95
577695,612.01
537351,112.08
541018,302.30999999999995
537354,133.07
539446,858.0
540825,62.13
538722,307.38999999999993
541489,554.95
544659,220.10000000000002
541669,331.76
541567,752.75
C543841,-208.16
546685,369.9
548461,142.51000000000002
550632,121.36
550914,1701.5
552134,550.12
550389,207.23999999999998
548917,215.90000000000003
546831,606.84
556051,180.04000000000002
557886,565.2099999999999
555575,310.05
555203,354.82000000000005
556179,308.20000000000005
558334,134.28
560119,448.0999999999999
562286,913.3
560553,126.35
561468,440.7
561022,282.65999999999997
562435,225.14
562886,120.71
C567685,-105.41999999999999
569685,369.3400000000001
569343,7298.76
572037,877.71
568552,313.6
572107,137.37
569715,503.64
568706,329.75
574020,304.68
574088,340.2000000000001
576656,30.0
576787,946.4100000000001
574994,138.16000000000003
576081,310.08
576556,317.95000000000005
579116,193.02999999999997
579145,701.1400000000001
578116,314.81000000000006
580116,1274.69
C577832,-175.92000000000002
579553,760.7099999999999
580405,262.68
577171,612.2099999999999
578901,265.56
581449,126.07
576326,465.88
541224,201.9
540099,733.92
546096,1711.06
542360,384.65
543586,198.80000000000004
542616,249.67000000000002
547658,357.53
552180,430.46000000000004
548499,133.47
546762,28.18
547709,266.98
549154,311.6
547796,1407.8600000000001
548409,1937.0600000000004
549572,191.86
547504,877.88
546759,300.7
549278,168.46
552121,261.36
550764,103.15
556740,147.42000000000002
557468,529.67
556425,197.36999999999998
552268,426.84000000000003
554697,220.38
557103,113.06000000000002
556489,100.75
C554203,-1.95
557801,573.54
556100,300.14
562611,809.82
560097,339.38
559133,701.9300000000001
562926,350.58
562944,371.3
561783,199.95999999999998
C562139,-14.55
559925,316.85
C565848,-224.47
566291,769.8100000000001
567328,345.0300000000001
564507,222.95999999999998
564133,351.1
